timestamp,road_id,road_name,ward,current_speed_kmh,baseline_speed_kmh,congestion_index,estimated_delay_mins,water_accumulation_depth_cm,traffic_disruption_status
2024-07-11 21:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,31.0,55.0,0.44,5,0.0,Free Flow / Moderate
2024-07-11 21:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,21.0,35.0,0.4,4,0.0,Free Flow / Moderate
2024-07-11 21:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,20.2,35.0,0.42,5,0.0,Free Flow / Moderate
2024-07-11 21:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,19.6,35.0,0.44,6,0.0,Free Flow / Moderate
2024-07-11 21:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,19.8,35.0,0.43,6,0.0,Free Flow / Moderate
2024-07-11 21:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,20.1,35.0,0.43,6,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,47.8,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,49.6,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,49.7,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,48.8,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,49.1,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,29.7,35.0,0.15,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,32.2,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,31.8,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,33.0,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,29.7,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,31.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,33.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,30.1,35.0,0.14,1,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,31.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,32.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,51.1,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,50.1,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,47.8,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,51.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,32.0,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,30.7,35.0,0.12,1,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,33.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 22:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,31.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,49.3,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,47.7,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,51.2,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,50.7,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,48.5,55.0,0.12,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,31.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,33.0,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,32.0,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,29.8,35.0,0.15,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,31.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,31.1,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,33.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,31.2,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,31.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,32.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,48.7,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,47.9,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,51.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,48.0,55.0,0.13,1,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,31.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,30.4,35.0,0.13,1,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,31.1,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,29.8,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-11 23:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,30.1,35.0,0.14,1,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,50.5,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,49.1,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,50.1,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,48.6,55.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,49.1,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,33.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,29.6,35.0,0.15,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,30.1,35.0,0.14,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,31.5,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,33.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,32.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,31.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,33.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,31.0,35.0,0.11,1,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,49.0,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,49.5,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,51.2,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,48.2,55.0,0.12,1,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,31.1,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,33.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,29.6,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 00:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,33.5,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,50.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,48.6,55.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,48.7,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,50.8,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,47.5,55.0,0.14,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,32.0,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,31.5,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,31.0,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,33.2,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,30.8,35.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,30.3,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,32.2,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,48.9,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,50.1,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,51.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,48.7,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,30.8,35.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,31.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,33.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 01:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,30.5,35.0,0.13,1,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,50.8,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,47.6,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,47.9,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,49.1,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,51.2,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,32.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,29.8,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,32.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,29.8,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,30.3,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,31.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,31.0,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,32.7,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,31.2,35.0,0.11,1,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,49.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,49.1,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,49.8,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,49.7,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,30.0,35.0,0.14,1,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,33.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,32.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 02:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,32.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,51.3,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,50.1,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,49.6,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,48.9,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,50.6,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,32.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,30.6,35.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,31.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,31.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,30.8,35.0,0.12,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,32.8,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,30.1,35.0,0.14,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,29.8,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,32.8,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,31.2,35.0,0.11,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,49.0,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,51.0,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_EEH_03,Eastern Express Highway (Ghatkopar to Vikhroli / Godrej),N,48.7,55.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_EEH_04,Eastern Express Highway (Vikhroli to Bhandup / Mulund Toll),T,47.6,55.0,0.13,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LBS_01,Lal Bahadur Shastri (LBS) Marg (Sion to Kurla Kamani),L,29.8,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LBS_02,LBS Marg (Kurla to Ghatkopar Gandhi Nagar),N,30.5,35.0,0.13,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LBS_03,LBS Marg (Ghatkopar to Vikhroli / Kanjurmarg),S,31.2,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_LBS_04,LBS Marg (Bhandup to Mulund Check Naka),T,29.6,35.0,0.15,1,0.0,Free Flow / Moderate
2024-07-12 03:00:00,RD_JVL_01,Jogeshwari-Vikhroli Link Road (JVLR - WEH to Powai),K/E,30.2,35.0,0.14,1,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_WEH_01,Western Express Highway (Bandra to Santacruz),H/E,48.1,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_WEH_02,Western Express Highway (Santacruz to Andheri Flyover),K/E,48.3,55.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_WEH_03,Western Express Highway (Andheri to Goregaon Hub),P/S,51.4,55.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_WEH_04,Western Express Highway (Goregaon to Borivali National Park),R/C,48.5,55.0,0.12,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_WEH_05,Western Express Highway (Borivali to Dahisar Toll Naka),R/N,47.9,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_01,Swami Vivekanand (SV) Road (Bandra Lucky Jn to Khar),H/W,33.1,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_02,SV Road (Santacruz Milan Subway Approach),H/W,31.1,35.0,0.11,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_03,SV Road (Vile Parle to Andheri Station West),K/W,32.2,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_04,SV Road (Andheri Subway Section to Jogeshwari),K/W,32.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_05,SV Road (Goregaon to Malad Subway Jn),P/N,31.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_SVR_06,SV Road (Kandivali to Borivali Station West),R/C,30.3,35.0,0.13,1,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_LNK_01,New Link Road (Bandra West to Khar Danda),H/W,29.7,35.0,0.15,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_LNK_02,New Link Road (Juhu Circle to Andheri Infinity Mall),K/W,32.9,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_LNK_03,New Link Road (Oshiwara to Goregaon West / Bangur Nagar),P/S,31.4,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_LNK_04,New Link Road (Malad Inorbit to Mith Chowki),P/N,32.6,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_LNK_05,New Link Road (Kandivali to Dahisar Link Road Extension),R/N,33.3,35.0,0.1,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_EEH_01,Eastern Express Highway (Sion Circle to Priyadarshini Park),F/N,47.6,55.0,0.13,0,0.0,Free Flow / Moderate
2024-07-12 04:00:00,RD_EEH_02,Eastern Express Highway (Kurla Amar Mahal to Ghatkopar),L,50.4,55.0,0.1,0,0.0,Free Flow / Moderate
